,district,locality,latitude,longitude,id,zip_code,property_sub_type,property_type,price,nb_bedrooms,living_area,surface_of_the_plot,nb_facades,state_of_building,fireplace,equipped_kitchen,garden,garden_surface,terrace,terrace_surface,furnished,swimming_pool
7757,Ostende,Oostende,51.20553779999999,2.9231076,20353163,8400,Apartment,APARTMENT,219000,2,75,,,Good,0,0,0,,0,,0,0
7758,Bruxelles,Woluwe-Saint-Lambert,50.843189,4.4136216,20357168,1200,Apartment,APARTMENT,275000,2,71,,2,Good,0,1,0,,1,3,0,0
7759,Bruxelles,Schaerbeek,50.8572704,4.3905474,20357174,1030,Apartment,APARTMENT,325000,2,94,,2,,0,0,0,,1,4,0,0
7760,Hasselt,Hasselt,50.93083799999999,5.336344,20302613,3500,Apartment,APARTMENT,249000,1,65,,,Good,0,0,0,,1,15,0,0
7761,Anvers,MERKSEM,51.2562834,4.433786,20318543,2170,Apartment,APARTMENT,209500,3,107,,3,Just renovated,0,1,0,,0,,0,0
7762,Turnhout,VORSELAAR,51.2024662,4.7630928,20318650,2290,Apartment,APARTMENT,225000,2,98,,4,Good,0,0,0,,0,,0,0
7763,Anvers,KONTICH,51.1288653,4.4539746,20318434,2550,Service_Flat,APARTMENT,239000,1,64,,3,Good,0,1,0,,0,,0,1
7764,Bruxelles,Anderlecht,50.8311409,4.287338,20308055,1070,Apartment,APARTMENT,265000,3,100,,4,Good,0,0,0,,1,20,0,0
7765,Anvers,EKEREN,51.2839935,4.4162927,20319703,2180,Apartment,APARTMENT,289500,2,72,,2,Just renovated,0,1,0,,1,12,0,0
7766,Anvers,Berchem,51.1822551,4.432459199999999,20319237,2600,Apartment,APARTMENT,295000,4,105,,3,Just renovated,0,1,0,,0,,0,0
7767,Turnhout,GEEL,51.1714855,4.9873562,20320001,2440,Apartment,APARTMENT,299000,2,256,,2,To be done up,0,0,0,,0,,0,0
7768,Turnhout,GEEL,51.16466320000001,4.9734248,20320015,2440,Apartment,APARTMENT,299000,3,110,,2,Good,0,1,0,,0,,0,0
7769,Bruges,Blankenberge,51.3155124,3.1306028,20319215,8370,Apartment,APARTMENT,300000,2,83,,2,To be done up,0,1,0,,0,,0,0
7770,Anvers,Zwijndrecht,51.22178049999999,4.339187,20361346,2070,Ground_Floor,APARTMENT,227000,1,70,,2,As new,0,1,0,,1,39,0,0
7771,Audenarde,Kluisbergen,50.7640456,3.4862723,20204231,9690,Apartment,APARTMENT,285000,3,108,,2,Good,0,0,0,,1,6,0,0
7772,Anvers,BORGERHOUT,51.2077758,4.4491108,20314465,2140,Apartment,APARTMENT,214000,2,70,,,Good,0,0,0,,0,,0,0
7773,Bruxelles,EVERE,50.8783122,4.4048963,20295060,1140,Apartment,APARTMENT,250000,3,75,,,Good,0,1,0,,1,12,0,0
7774,Maaseik,Houthalen,51.032232,5.372609,20314612,3530,Apartment,APARTMENT,295000,3,140,,,Good,0,1,0,,0,,0,0
7775,Anvers,Merksem,51.25851429999999,4.4328518,20336115,2170,Apartment,APARTMENT,209000,3,96,,2,To renovate,0,0,0,,0,,0,0
7776,Arlon,HALANZY,49.5586934,5.743439299999999,20333552,6792,Apartment,APARTMENT,219000,3,391,,3,To renovate,0,0,0,,0,,0,0
7777,Bruxelles,Uccle,50.7845366,4.3270399,20334823,1180,Apartment,APARTMENT,245000,2,70,,2,Good,0,0,0,,1,8,0,0
7778,Liège,Herstal,50.6563348,5.6208357,20332181,4040,Penthouse,APARTMENT,249000,2,80,,4,As new,0,1,0,,1,60,0,0
7779,Bruxelles,Etterbeek,50.84022059999999,4.380904999999999,20336112,1040,Apartment,APARTMENT,295000,1,57,,2,As new,0,1,0,,0,,0,0
7780,Liège,Grâce-hollogne,50.626284,5.497229,20334811,4460,Apartment,APARTMENT,307500,3,101,,2,Good,0,1,0,,1,15,0,0
7781,Termonde,Wetteren,51.002738,3.8837882,20349793,9230,Apartment,APARTMENT,299900,2,74,,4,Good,0,1,0,,1,54,0,0
7782,Bruxelles,WOLUWE-SAINT-PIERRE,50.8274251,4.4106521,20353590,1150,Apartment,APARTMENT,400000,2,94,,2,,0,1,0,,1,10,0,0
7783,Turnhout,TURNHOUT,51.3161206,4.9219783,20225988,2300,Apartment,APARTMENT,205000,3,133,,2,Good,0,0,0,,0,,0,0
7784,Bruxelles,Molenbeek-Saint-Jean,50.851853,4.3018947,20062441,1080,Apartment,APARTMENT,212500,2,95,,2,To be done up,0,0,0,,1,12,0,0
7785,Turnhout,TURNHOUT,51.3207319,4.9208253,11114202,2300,Apartment,APARTMENT,220000,2,78,,2,Just renovated,0,1,0,,0,,0,0
7786,Anvers,Wilrijk,51.1662689,4.383970199999999,20185255,2610,Apartment,APARTMENT,220000,2,91,,2,To renovate,0,0,0,,1,6,0,0
7787,Malines,WILLEBROEK,51.0718597,4.3559845,20001565,2830,Apartment,APARTMENT,224000,1,54,,2,Good,0,1,0,,1,12,0,0
7788,Bruxelles,GANSHOREN,50.8749518,4.3181422,20221453,1083,Apartment,APARTMENT,225000,2,93,,3,To be done up,0,0,0,,1,3,0,0
7789,Courtrai,DEERLIJK,50.8611842,3.3817954,11295983,8540,Apartment,APARTMENT,229500,2,89,,,Good,0,0,0,,1,30,0,0
7790,Bruxelles,Uccle,50.7944976,4.3323091,20245205,1180,Apartment,APARTMENT,239000,2,76,,2,To be done up,0,1,0,,1,10,0,0
7791,Bruxelles,Anderlecht,50.84921259999999,4.3079668,20192919,1070,Apartment,APARTMENT,240000,3,94,,3,To renovate,0,1,0,,1,25,0,0
7792,Turnhout,Turnhout,51.3134113,4.9444091,20271430,2300,Apartment,APARTMENT,249000,2,105,,2,Good,0,0,0,,0,,0,0
7793,Turnhout,VOSSELAAR,51.3071372,4.8900462,20226050,2350,Apartment,APARTMENT,249000,2,136,,4,Good,0,0,0,,0,,0,0
7794,Anvers,Antwerpen,51.2294414,4.420982899999999,20274554,2060,Apartment,APARTMENT,259000,2,65,,2,As new,0,1,0,,1,10,0,0
7795,Namur,Namur,50.46767939999999,4.864618399999999,20049940,5000,Apartment,APARTMENT,269000,2,86,,2,Good,0,1,0,,1,12,0,0
7796,Bruxelles,Anderlecht,50.8466956,4.308377399999999,20221575,1070,Apartment,APARTMENT,270000,2,75,,,As new,0,1,0,,1,8,1,0
7797,Audenarde,Oudenaarde,50.8395733,3.6125519,11032758,9700,Apartment,APARTMENT,275000,1,65,,2,Good,0,0,0,,1,5,0,0
7798,Audenarde,Oudenaarde,50.8395733,3.6125519,10939272,9700,Apartment,APARTMENT,275000,1,65,,2,Good,0,0,0,,1,5,0,0
7799,Liège,Visé,50.7428842,5.6812755,20189482,4600,Apartment,APARTMENT,279000,2,109,,3,As new,0,1,0,,1,8,0,0
7800,Malines,LIER,51.1389281,4.5566546,20201069,2500,Apartment,APARTMENT,289000,2,91,,2,Just renovated,0,1,0,,1,11,0,0
7801,Bruxelles,Woluwe-Saint-Pierre - Sint-Pieters-Woluwe,50.82444,4.4120491,20281609,1150,Apartment,APARTMENT,290000,2,77,,,Good,0,1,0,,1,12,0,0
7802,Bruxelles,Schaerbeek,50.87376219999999,4.3934773,20266489,1030,Apartment,APARTMENT,295000,2,75,,2,As new,0,1,0,,1,6,0,0
7803,Bruxelles,Woluwe-Saint-Pierre,50.8370396,4.426114099999999,20117934,1150,Apartment,APARTMENT,295000,2,81,,2,To renovate,0,1,0,,1,6,0,0
7804,Bruxelles,Woluwe-Saint-Lambert,50.8551739,4.4284215,20230625,1200,Apartment,APARTMENT,295000,1,65,,,As new,0,1,0,,1,4,0,0
7805,Malines,DUFFEL,51.09547500000001,4.5002583,20108995,2570,Apartment,APARTMENT,298000,2,81,,,Good,0,1,0,,1,4,0,0
7806,Bruxelles,Brussel,50.85233729999999,4.3576606,20311721,1000,Apartment,APARTMENT,330000,2,107,,3,Good,0,1,0,,1,19,0,0
7807,Bruxelles,Jette,50.8853131,4.3320698,20252380,1090,Apartment,APARTMENT,330000,2,75,,2,As new,0,1,0,,1,6,0,0
7808,Nivelles,Wavre,50.7170644,4.6142479,20187334,1300,Duplex,APARTMENT,375000,3,133,,,As new,0,1,0,,1,30,0,0
7809,Gand,Aalter,51.08691630000001,3.4482331,20282323,9880,Apartment,APARTMENT,379000,2,93,,,Good,0,1,0,,1,14,0,0
7810,Nivelles,Lasne,50.687228,4.4849861,11129249,1380,Ground_Floor,APARTMENT,395000,2,98,,3,As new,1,1,1,300,1,50,0,0
7811,Ostende,Bredene,51.247014,2.9634526,20339070,8450,Apartment,APARTMENT,219000,2,85,,,,0,0,0,,0,,0,0
7812,Gand,Gent,51.053482,3.7183493,20341901,9000,Apartment,APARTMENT,239000,1,56,,2,As new,0,0,0,,0,,0,0
7813,Bruges,Blankenberge,51.3188878,3.1392448,20339062,8370,Apartment,APARTMENT,379000,2,72,,,Good,0,0,0,,0,,0,0
7814,Hal-Vilvorde,Halle,50.7370758,4.2478223,20360867,1500,Apartment,APARTMENT,249000,2,91,,2,As new,0,0,0,,0,,0,0
7815,Bruges,Knokke-Heist,51.3388821,3.2327874,20360607,8301,Apartment,APARTMENT,299000,2,60,,2,Good,0,1,0,,1,6,0,0
7816,Bruges,Knokke-Heist,51.3388821,3.2327874,20360751,8301,Apartment,APARTMENT,305000,2,60,,2,Good,0,1,0,,1,9,0,0
7817,Anvers,Antwerpen Deurne,51.2195598,4.479578699999999,20307858,2100,Ground_Floor,APARTMENT,234900,1,85,,2,As new,0,1,1,26,0,,0,0
7818,Bruxelles,Anderlecht,50.8289649,4.2913974,20304291,1070,Apartment,APARTMENT,285000,2,74,,,Good,0,1,1,100,0,,0,0
7819,Hasselt,Hasselt,50.93454029999999,5.3251575,20305476,3500,Apartment,APARTMENT,295000,2,100,,,Just renovated,0,1,0,,1,3,0,0
7820,Bruxelles,Saint-Josse-ten-Noode,50.850155,4.3729263,20263908,1210,Apartment,APARTMENT,330000,,110,,,Good,0,0,0,,0,,0,0
7821,Ostende,De Haan,51.26010789999999,2.9956161,20319668,8420,Apartment,APARTMENT,209780,2,81,,,To be done up,0,1,0,,0,,0,0
7822,Anvers,EDEGEM,51.1474976,4.4536748,20324292,2650,Apartment,APARTMENT,334000,2,105,,2,Just renovated,0,1,0,,1,6,0,0
7823,Anvers,KAPELLEN,51.34196799999999,4.4027923,20321676,2950,Apartment,APARTMENT,368000,1,133,,2,Good,0,1,0,,1,28,0,0
7824,Arlon,Attert,49.7723722,5.7904871,20347013,6717,Ground_Floor,APARTMENT,220000,1,91,,2,,0,0,0,,0,,0,0
7825,Anvers,Kontich,51.1292426,4.4541243,20344345,2550,Service_Flat,APARTMENT,269000,2,88,,2,Good,0,1,0,,1,17,0,1
7826,Bruxelles,Anderlecht,50.8375387,4.3312832,20348778,1070,Apartment,APARTMENT,329000,2,175,,2,Good,0,1,0,,0,,0,0
7827,Hal-Vilvorde,HALLE,50.7285485,4.2390056,20300880,1500,Apartment,APARTMENT,359000,2,95,,2,Good,0,1,0,,0,,0,0
7828,Malines,Hingene,51.1082782,4.2990617,20300094,2880,Apartment,APARTMENT,374000,3,217,,,Good,0,0,0,,1,6,0,0
7829,Roulers,Roeselare,50.9479798,3.1248452,20366893,8800,Apartment,APARTMENT,226421,2,85,,,,0,1,0,,1,10,0,0
7830,Roulers,Roeselare,50.9479798,3.1248452,20366620,8800,Apartment,APARTMENT,229269,2,83,,,,0,1,0,,1,11,0,0
7831,Termonde,Dendermonde,51.03191409999999,4.0826446,20365901,9200,Apartment,APARTMENT,235000,,,,,,0,1,0,,0,,0,0
7832,Roulers,Roeselare,50.9479798,3.1248452,20366902,8800,Apartment,APARTMENT,261134,2,95,,,,0,1,0,,1,11,0,0
7833,Tielt,Kanegem,51.0131159,3.4037916,20365392,8700,Apartment,APARTMENT,278000,3,112,,4,As new,0,0,0,,1,46,0,0
7834,Bruges,Brugge,51.3351683,3.2070502,20365204,8380,Apartment,APARTMENT,299000,3,89,,,As new,0,0,0,,0,,0,0
7835,Ostende,Westende,51.1719039,2.7792301,20314996,8434,Apartment,APARTMENT,219000,2,63,,,Good,0,0,0,,1,4,0,0
7836,Alost,Aalst (9300),50.9416594,4.044583300000001,20312205,9300,Apartment,APARTMENT,240000,2,104,,,Good,0,0,0,,0,,0,0
7837,Roulers,Roeselare,50.9494821,3.1283953,20314962,8800,Apartment,APARTMENT,325000,3,94,,,Good,0,0,1,29,1,5,0,0
7838,Bruxelles,Evere,50.86641720000001,4.4065546,20341435,1140,Apartment,APARTMENT,230000,1,70,,4,As new,0,1,0,,1,15,0,0
7839,Gand,GENT,51.07469589999999,3.71312,20340908,9000,Apartment,APARTMENT,250000,2,84,,2,,0,1,0,,0,,0,0
7840,Bruges,Blankenberge,51.3078866,3.1381518,20337421,8370,Duplex,APARTMENT,275000,3,132,,,Just renovated,0,0,0,,0,,0,0
7841,Hal-Vilvorde,Halle,50.7256928,4.2398994,20337909,1500,Apartment,APARTMENT,295000,2,100,,,,0,1,0,,1,7,0,0
7842,Gand,OLSENE,50.9331363,3.4637836,20341475,9870,Apartment,APARTMENT,365000,3,149,,,Good,0,1,0,,0,,0,0
7843,Bruges,Sint-Andries,51.1953298,3.1997312,20356029,8200,Apartment,APARTMENT,375000,3,103,,,Good,0,0,0,,0,,0,0
7844,Bruxelles,Uccle,,,20357951,1180,Penthouse,APARTMENT,390000,1,91,,2,As new,0,1,0,,1,25,0,0
7845,Louvain,LEUVEN,50.8811026,4.6857483,20295946,3000,Apartment,APARTMENT,265000,2,60,,2,To be done up,0,0,0,,1,7,0,0
7846,Louvain,LEUVEN,50.8811026,4.6857483,20295916,3000,Apartment,APARTMENT,295000,2,60,,2,Good,0,0,0,,1,7,0,0
7847,Louvain,LEUVEN,50.8811026,4.6857483,20295908,3000,Apartment,APARTMENT,299500,2,60,,2,To be done up,0,0,1,100,0,,0,0
7848,Furnes,De Panne,51.09741289999999,2.5773061,20297535,8660,Apartment,APARTMENT,215000,1,57,,,Good,0,0,0,,1,6,0,0
7849,Eeklo,Zelzate,51.2029141,3.7820511,20217864,9060,Apartment,APARTMENT,285000,2,95,,,Good,0,0,0,,0,,0,0
7850,Bruxelles,Auderghem,50.81846040000001,4.426904599999999,20228521,1160,Apartment,APARTMENT,295000,1,83,,,Good,0,0,0,,0,,0,0
7851,Bruxelles,Anderlecht,50.8410283,4.3215618,20310576,1070,Duplex,APARTMENT,328000,2,113,,2,As new,0,1,0,,1,15,0,0
7852,Furnes,De Panne,51.10372590000001,2.5926205,20321328,8660,Apartment,APARTMENT,350000,2,88,,,As new,0,0,0,,0,,0,0
7853,Soignies,HORRUES,50.6147325,4.055171000000001,20344473,7060,Apartment,APARTMENT,210000,2,75,,,,0,0,0,,1,8,0,0
7854,Bruxelles,ANDERLECHT,50.8326869,4.2830162,20340036,1070,Apartment,APARTMENT,219000,2,90,,,Just renovated,0,1,0,,0,,0,0
7855,Bruges,Sint-Andries,51.1908778,3.1948735,20344413,8200,Apartment,APARTMENT,255000,3,125,,3,Good,0,1,0,,1,15,0,0
7856,Alost,Aalst,50.95326009999999,4.0609856,20363667,9300,Apartment,APARTMENT,245000,1,69,,2,As new,0,1,0,,0,,0,0
7857,Louvain,Boortmeerbeek,50.9819808,4.5734369,20362136,3190,Apartment,APARTMENT,334900,2,79,,2,As new,0,1,1,10,1,15,0,0
7858,Bruxelles,GANSHOREN,50.8750574,4.3111904,20325453,1083,Apartment,APARTMENT,210000,2,,,2,Good,0,0,0,,1,16,0,0
7859,Alost,AALST,50.9376574,4.0375723,20325464,9300,Apartment,APARTMENT,219000,2,89,,,Good,0,0,0,,0,,0,0
7860,Anvers,BRASSCHAAT,51.2971566,4.5129192,20326039,2930,Apartment,APARTMENT,279000,2,91,,2,Just renovated,0,1,0,,1,12,0,0
7861,Roulers,Izegem,50.9384798,3.1875337,20322436,8870,Apartment,APARTMENT,379000,2,171,,,Good,0,1,0,,0,,0,0
7862,Bruxelles,Brussel,50.8558634,4.354178,20334910,1000,Apartment,APARTMENT,215000,1,54,,,Good,0,0,0,,0,,1,0
7863,Anvers,MORTSEL,51.1687231,4.4486063,20338269,2640,Apartment,APARTMENT,332800,2,95,,3,Good,0,0,0,,1,13,0,0
7864,Soignies,Soignies (Soignies),50.5691436,4.0665407,20355182,7060,Ground_Floor,APARTMENT,225000,1,78,,2,,0,0,0,,0,,0,0
7865,Anvers,BERCHEM,51.2044903,4.4425387,20298088,2600,Apartment,APARTMENT,205000,2,92,,,To be done up,0,0,0,,1,16,0,0
7866,Anvers,Berchem,51.19583429999999,4.4210803,20318779,2600,Ground_Floor,APARTMENT,285000,1,80,,2,Just renovated,0,0,0,,1,21,0,0
7867,Anvers,OOSTMALLE,51.3003301,4.7348933,20318568,2390,Apartment,APARTMENT,349000,1,169,,4,Just renovated,0,1,0,,1,35,1,0
7868,Anvers,OOSTMALLE,51.3003301,4.7348933,20318542,2390,Ground_Floor,APARTMENT,349000,2,137,,4,Just renovated,0,1,1,64,0,,1,0
7869,Anvers,OOSTMALLE,51.3002769,4.7349595,20318580,2390,Ground_Floor,APARTMENT,349000,2,129,,4,Just renovated,0,1,1,76,0,,1,0
7870,Ostende,De Haan,51.2605205,3.0038812,20292204,8420,Apartment,APARTMENT,380000,2,108,,1,As new,0,0,0,,1,10,0,0
7871,Anvers,OOSTMALLE,51.3002769,4.7349595,20318531,2390,Apartment,APARTMENT,389000,2,190,,4,Just renovated,0,1,0,,1,37,1,0
7872,Anvers,OOSTMALLE,51.3002769,4.7349595,20318549,2390,Apartment,APARTMENT,399000,2,196,,4,Just renovated,0,1,0,,1,40,1,0
7873,Anvers,Antwerpen,51.1847982,4.4396796,20341753,2600,Apartment,APARTMENT,239000,2,80,,2,Good,0,1,0,,1,18,0,0
7874,Audenarde,Oudenaarde,50.8463039,3.6117954,20342965,9700,Apartment,APARTMENT,359000,2,95,,,As new,0,1,0,,1,13,0,0
7875,Gand,Gent,51.0388729,3.7356578,20342609,9000,Apartment,APARTMENT,385000,2,94,,2,Good,0,1,0,,0,,0,0
7876,Hal-Vilvorde,Wemmel,50.9053281,4.3027859,20361930,1780,Ground_Floor,APARTMENT,295000,1,100,,3,,0,1,0,,1,6,0,0
7877,Anvers,Mortsel,51.1843871,4.444365599999999,20297124,2640,Apartment,APARTMENT,369000,3,130,,,Good,0,0,0,,1,9,0,0
7878,Bruxelles,Bruxelles,50.8625215,4.3606779,20332856,1000,Apartment,APARTMENT,265000,2,98,,,As new,0,1,0,,1,2,0,0
7879,Nivelles,Wavre,50.7064326,4.6307538,20332990,1300,Apartment,APARTMENT,340000,3,109,,3,Good,0,1,0,,0,,0,0
7880,Bruxelles,Saint-Gilles,50.8334345,4.3422168,20354678,1060,Apartment,APARTMENT,210000,2,78,,2,,0,0,0,,0,,0,0
7881,Bruxelles,Schaerbeek,50.85553059999999,4.3966553,20353026,1030,Apartment,APARTMENT,225000,1,75,,2,Good,0,0,0,,0,,0,0
7882,Bruxelles,Evere,50.86318259999999,4.418400099999999,20354698,1140,Apartment,APARTMENT,225000,2,87,,4,,0,0,0,,1,15,0,0
7883,Bruxelles,Laeken (Bruxelles),50.8877801,4.3430365,20354694,1020,Apartment,APARTMENT,239000,2,73,,2,,0,0,0,,1,8,0,0
7884,Bruxelles,Laeken (Bruxelles),50.8877801,4.3430365,20354695,1020,Apartment,APARTMENT,242000,2,73,,2,,0,0,0,,1,8,0,0
7885,Bruxelles,Laeken (Bruxelles),50.8877801,4.3430365,20354696,1020,Apartment,APARTMENT,250000,2,73,,2,,0,0,0,,1,8,0,0
7886,Bruxelles,Schaerbeek,50.87034689999999,4.3721493,20354682,1030,Apartment,APARTMENT,275000,3,71,,2,,0,0,0,,0,,0,0
7887,Bruxelles,Ixelles,50.8138356,4.3883808,20354665,1050,Apartment,APARTMENT,350000,2,97,,2,,0,0,0,,1,7,0,0
7888,Bruxelles,Saint-Gilles,50.83171309999999,4.3450549,20354680,1060,Apartment,APARTMENT,350000,1,95,,2,,0,0,0,,0,,0,0
7889,Bruxelles,Ixelles,50.82254959999999,4.353998499999999,20354672,1050,Apartment,APARTMENT,353000,1,97,,3,,0,0,0,,0,,0,0
7890,Anvers,SCHOTEN,51.2492895,4.4645436,20253477,2900,Apartment,APARTMENT,205000,2,82,,2,Good,0,1,0,,1,7,0,0
7891,Hal-Vilvorde,Strombeek-Bever,50.9093537,4.3547531,11337935,1853,Apartment,APARTMENT,210000,2,87,,,Good,0,1,0,,1,5,0,0
7892,Liège,Liège,50.6547208,5.555596299999999,20267532,4000,Apartment,APARTMENT,210000,3,120,,4,Good,0,1,0,,0,,0,0
7893,Bruxelles,Molenbeek-Saint-Jean,50.8547433,4.3033835,20146827,1080,Apartment,APARTMENT,215000,2,136,,2,Good,0,1,0,,1,15,0,0
7894,Anvers,MERKSEM,51.2471628,4.432089899999999,20252236,2170,Apartment,APARTMENT,219000,2,141,,3,To be done up,0,1,0,,0,,0,0
7895,Bruxelles,Anderlecht,50.8303747,4.2971221,10595120,1070,Apartment,APARTMENT,229000,2,88,,2,Good,0,1,0,,0,,0,0
7896,Hal-Vilvorde,Vilvoorde,50.9362174,4.4329423,20166328,1800,Apartment,APARTMENT,235000,2,85,,,To be done up,0,1,0,,1,8,0,0
7897,Bruxelles,SINT-JANS-MOLENBEEK,50.8518418,4.3124698,11039784,1080,Apartment,APARTMENT,239000,2,106,,,To be done up,0,1,0,,1,12,0,0
7898,Bruxelles,Bruxelles,50.85153690000001,4.3646677,20142599,1000,Apartment,APARTMENT,245000,1,61,,2,Good,0,1,0,,0,,0,0
7899,Anvers,ANTWERPEN,51.2228268,4.400516,20284240,2000,Apartment,APARTMENT,245000,1,62,,3,Good,0,1,0,,0,,0,0
7900,Anvers,Antwerpen,51.186252,4.3685056,20269072,2660,Apartment,APARTMENT,248000,2,92,,,Good,0,1,0,,1,15,0,0
7901,Anvers,Edegem,51.1476433,4.4529628,11284831,2650,Ground_Floor,APARTMENT,249000,3,84,,3,To renovate,0,0,0,,0,,0,0
7902,Gand,GENT,51.0387892,3.7355688,20233813,9000,Apartment,APARTMENT,249000,1,68,,2,Good,0,0,0,,1,10,0,0
7903,Turnhout,LILLE,51.24485689999999,4.8295894,20271020,2275,Apartment,APARTMENT,259000,2,82,,4,As new,0,0,0,,0,,0,0
7904,Liège,Bassenge,50.7491238,5.547771300000001,20141631,4690,Duplex,APARTMENT,274000,4,214,,3,As new,0,1,0,,1,84,0,0
7905,Anvers,ANTWERPEN,51.2182579,4.4243033,20224160,2018,Apartment,APARTMENT,275000,2,102,,3,To be done up,0,0,0,,1,5,0,0
7906,Hal-Vilvorde,Vilvoorde,50.9280878,4.4197239,11455749,1800,Duplex,APARTMENT,279000,2,100,,,Good,0,0,0,,1,6,0,0
7907,Courtrai,Waregem,50.8928581,3.4378659,20186475,8790,Apartment,APARTMENT,279000,2,115,,,Good,0,1,0,,0,,0,0
7908,Bruxelles,Bruxelles,50.85153690000001,4.3646677,20142697,1000,Apartment,APARTMENT,285000,1,79,,2,Good,0,1,0,,0,,0,0
7909,Bruges,BLANKENBERGE,51.3146594,3.122708,20040372,8370,Apartment,APARTMENT,285000,2,72,,2,Good,0,0,0,,0,,1,0
7910,Malines,BLAASVELD,51.0564993,4.3732293,20287145,2830,Apartment,APARTMENT,288000,2,85,,,Good,0,0,0,,1,15,0,0
7911,Ostende,Oostende,51.2302324,2.912862,20267376,8400,Apartment,APARTMENT,289000,2,78,,,As new,0,1,0,,1,6,0,0
7912,Bruxelles,Schaerbeek,50.8680493,4.3878872,11202788,1030,Flat_Studio,APARTMENT,295000,1,55,,2,As new,0,1,0,,1,5,1,0
7913,Bruxelles,Evere,50.8680493,4.3878872,11088988,1140,Flat_Studio,APARTMENT,295000,1,55,,2,As new,0,1,0,,1,5,1,0
7914,Nivelles,Genval,50.7214891,4.5160295,20233289,1332,Apartment,APARTMENT,295000,1,62,,,As new,0,1,1,2000,1,5,0,0
7915,Ostende,OOSTENDE,51.2267348,2.9152879,20290675,8400,Apartment,APARTMENT,295000,2,80,,,Good,0,1,0,,1,6,1,0
7916,Tielt,Oostrozebeke,50.92063710000001,3.3278934,20203064,8780,Apartment,APARTMENT,295000,4,120,,,Good,0,1,1,30,1,26,0,0
7917,Anvers,Berchem,51.1986778,4.442982300000001,11257085,2600,Apartment,APARTMENT,299000,2,86,,2,Just renovated,0,1,0,,0,,0,0
7918,Bruxelles,Anderlecht,50.8410283,4.3215618,20212870,1070,Ground_Floor,APARTMENT,310000,3,120,,2,Good,0,0,1,35,1,27,0,0
7919,Nivelles,BRAINE-L'ALLEUD,50.6768076,4.3882587,20124666,1420,Apartment,APARTMENT,315000,2,107,,2,Good,0,1,0,,1,6,0,0
7920,Malines,SINT-AMANDS,51.0598425,4.206512099999999,11403470,2890,Duplex,APARTMENT,319000,3,141,,3,Good,0,1,0,,1,24,0,0
7921,Anvers,ANTWERPEN,51.1986778,4.442982300000001,20285869,2600,Ground_Floor,APARTMENT,329000,2,100,,2,Just renovated,0,0,0,,0,,0,0
7922,Saint-Nicolas,SINT-NIKLAAS,51.1731492,4.1671074,11393682,9100,Apartment,APARTMENT,329000,2,106,,2,Good,0,1,0,,1,30,0,0
7923,Hal-Vilvorde,Machelen,50.9156886,4.443886600000001,11051439,1830,Ground_Floor,APARTMENT,335000,2,98,,2,Good,0,1,1,50,1,10,0,0
7924,Bruxelles,Brussels,50.83541349999999,4.349317099999999,20198247,1000,Triplex,APARTMENT,339000,3,115,,2,Good,0,1,0,,0,,0,0
7925,Nivelles,WAVRE,50.7080607,4.615355699999999,20103216,1300,Duplex,APARTMENT,339000,2,130,,4,To be done up,0,1,0,,1,14,0,0
7926,Liège,Liège,50.63379070000001,5.5711281,20251213,4000,Apartment,APARTMENT,340000,3,155,,2,As new,1,1,0,,1,10,0,0
7927,Bruxelles,Forest,50.8180142,4.3462941,20163444,1190,Apartment,APARTMENT,355000,3,110,,3,Good,0,1,0,,0,,0,0
7928,Bruges,BLANKENBERGE,51.3139571,3.1204745,20095260,8370,Apartment,APARTMENT,355000,2,70,,2,Good,0,1,0,,0,,1,0
7929,Bruxelles,Berchem-Sainte-Agathe,50.8638671,4.2978094,20043292,1082,Apartment,APARTMENT,365000,3,150,,2,To be done up,0,0,0,,1,10,0,0
7930,Bruges,BLANKENBERGE,51.3117361,3.121529900000001,20289489,8370,Apartment,APARTMENT,385000,3,124,,2,As new,0,1,0,,0,,0,0
7931,Hal-Vilvorde,Kraainem,50.84834739999999,4.470077,20240343,1950,Apartment,APARTMENT,395000,3,120,,,Good,0,1,0,,1,14,0,0
7932,Bruges,BLANKENBERGE,51.3139209,3.118966,20284303,8370,Apartment,APARTMENT,399000,2,82,,2,Good,0,1,0,,0,,1,0
7933,Bruges,Zeebrugge,51.3351683,3.2070502,20309178,8380,Apartment,APARTMENT,294000,2,58,,2,Good,0,1,0,,0,,0,0
7934,Bruxelles,Bruxelles ville,50.848857,4.3341118,20363946,1000,Apartment,APARTMENT,350000,2,93,,2,As new,0,1,0,,1,10,0,0
7935,Charleroi,Pont-à-Celles,50.5258397,4.3459198,20342453,6230,Apartment,APARTMENT,235900,2,82,,4,Good,0,0,0,,1,9,0,0
7936,Charleroi,Pont-à-Celles,50.5258397,4.3459198,20342479,6230,Apartment,APARTMENT,246500,2,86,,4,Good,0,0,0,,1,8,0,0
7937,Charleroi,Pont-à-Celles,50.5258397,4.3459198,20342478,6230,Apartment,APARTMENT,246500,2,86,,4,Good,0,0,0,,1,8,0,0
7938,Nivelles,Braine-le-Chateau,50.6788749,4.2112668,20342050,1440,Apartment,APARTMENT,255000,2,100,,2,,0,0,0,,1,4,0,0
7939,Nivelles,Ittre,50.646285,4.2587625,20342053,1460,Apartment,APARTMENT,255000,2,100,,2,,0,0,0,,1,4,0,0
