Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province
240000,6700,APARTMENT,APARTMENT,GOOD,2,75.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Arlon,Luxembourg
175000,8430,HOUSE,HOUSE,TO_RENOVATE,3,98.0,0,0.0,1.0,387.0,2.0,0.0,0.0,Middelkerke,Other
470000,8420,HOUSE,HOUSE,GOOD,3,166.0,0,0.0,0.0,459.0,4.0,0.0,0.0,De Haan,Other
249000,2235,HOUSE,HOUSE,TO_RENOVATE,3,151.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Hulshout,Antwerp
269000,2640,HOUSE,MIXED_USE_BUILDING,GOOD,3,178.0,0,0.0,0.0,62.0,2.0,0.0,0.0,Mortsel,Antwerp
465000,1050,APARTMENT,PENTHOUSE,JUST_RENOVATED,1,92.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital
295000,3980,HOUSE,HOUSE,GOOD,2,206.0,0,0.0,1.0,576.0,4.0,0.0,0.0,Tessenderlo,Limburg
199000,4000,APARTMENT,APARTMENT,GOOD,1,72.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège
179000,8930,HOUSE,HOUSE,GOOD,4,140.0,0,1.0,1.0,133.0,3.0,0.0,0.0,Menen,Other
225000,4570,HOUSE,HOUSE,TO_BE_DONE_UP,2,100.0,0,0.0,1.0,480.0,3.0,0.0,0.0,Marchin,Liège
139000,9600,HOUSE,HOUSE,GOOD,3,110.0,0,0.0,1.0,95.0,2.0,0.0,0.0,Renaix,East Flanders
199000,9070,HOUSE,HOUSE,TO_BE_DONE_UP,2,91.0,0,0.0,1.0,130.0,3.0,0.0,0.0,Destelbergen,East Flanders
369000,9570,HOUSE,HOUSE,GOOD,3,170.0,0,0.0,0.0,332.0,3.0,0.0,0.0,Lierde,East Flanders
369000,2640,APARTMENT,APARTMENT,GOOD,3,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mortsel,Antwerp
398000,9000,APARTMENT,APARTMENT,AS_NEW,1,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
547000,9810,APARTMENT,PENTHOUSE,AS_NEW,3,146.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Nazareth,East Flanders
299000,1190,APARTMENT,APARTMENT,AS_NEW,2,83.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Forest,Brussels Capital
399000,2000,APARTMENT,APARTMENT,GOOD,3,115.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp
259000,9500,HOUSE,HOUSE,TO_BE_DONE_UP,3,201.0,0,1.0,0.0,659.0,2.0,0.0,0.0,Geraardsbergen,East Flanders
599000,8301,APARTMENT,APARTMENT,GOOD,2,85.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
249900,2610,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp
519000,1400,HOUSE,TOWN_HOUSE,GOOD,4,242.0,1,0.0,0.0,462.0,2.0,0.0,0.0,Nivelles,Walloon Brabant
398000,9700,HOUSE,HOUSE,GOOD,3,165.0,0,1.0,0.0,645.0,2.0,0.0,0.0,Oudenaarde,East Flanders
328000,1070,APARTMENT,DUPLEX,AS_NEW,2,113.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Anderlecht,Brussels Capital
256000,8760,APARTMENT,APARTMENT,GOOD,2,139.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Meulebeke,Other
250000,1050,APARTMENT,APARTMENT,GOOD,1,45.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital
315000,9420,HOUSE,HOUSE,TO_RENOVATE,2,170.0,0,1.0,0.0,458.0,4.0,0.0,0.0,Erpe-Mere,East Flanders
169000,5060,HOUSE,HOUSE,TO_RENOVATE,3,135.0,0,0.0,1.0,0.0,3.0,0.0,0.0,Sambreville,Namur
230000,1040,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,68.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Bruxelles,Brussels Capital
475000,1540,HOUSE,HOUSE,AS_NEW,3,228.0,0,1.0,0.0,592.0,4.0,0.0,0.0,Herne,Flemish Brabant
155000,8020,HOUSE,HOUSE,TO_RENOVATE,2,112.0,0,1.0,0.0,293.0,3.0,0.0,0.0,Oostkamp,Other
599000,1700,HOUSE,HOUSE,GOOD,3,182.0,1,1.0,1.0,0.0,4.0,0.0,0.0,Dilbeek,Flemish Brabant
215000,7850,APARTMENT,APARTMENT,GOOD,2,79.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Silly,Hainaut
79000,5377,HOUSE,CHALET,GOOD,1,44.0,0,0.0,1.0,296.0,4.0,0.0,0.0,Somme-Leuze,Namur
239000,8660,APARTMENT,APARTMENT,GOOD,1,66.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Panne,Other
269000,1180,APARTMENT,APARTMENT,AS_NEW,1,70.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Uccle,Brussels Capital
635000,1081,APARTMENT,LOFT,AS_NEW,3,263.0,1,1.0,0.0,0.0,3.0,1.0,1.0,Koekelberg,Brussels Capital
169000,1070,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,52.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Anderlecht,Brussels Capital
379647,2850,HOUSE,HOUSE,GOOD,3,137.0,0,0.0,0.0,160.0,3.0,0.0,0.0,Boom,Antwerp
215000,9620,HOUSE,HOUSE,TO_RENOVATE,4,152.0,0,0.0,0.0,501.0,3.0,0.0,0.0,Zottegem,East Flanders
369000,4000,APARTMENT,APARTMENT,GOOD,3,200.0,0,1.0,1.0,0.0,4.0,0.0,1.0,Liège,Liège
219000,2018,APARTMENT,APARTMENT,GOOD,1,55.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
219000,1140,APARTMENT,PENTHOUSE,GOOD,1,50.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Evere,Brussels Capital
495000,9240,HOUSE,MIXED_USE_BUILDING,JUST_RENOVATED,3,257.0,0,1.0,0.0,91.0,1.0,0.0,0.0,Zele,East Flanders
285000,8400,APARTMENT,SERVICE_FLAT,AS_NEW,1,55.0,0,0.0,0.0,0.0,4.0,0.0,1.0,Oostende,Other
199000,8660,APARTMENT,SERVICE_FLAT,AS_NEW,1,56.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Panne,Other
695000,1060,APARTMENT,APARTMENT,AS_NEW,3,126.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Gilles,Brussels Capital
180000,8540,HOUSE,HOUSE,TO_RENOVATE,4,282.0,0,0.0,0.0,187.0,3.0,0.0,0.0,Deerlijk,Other
499000,1180,APARTMENT,APARTMENT,GOOD,3,141.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Uccle,Brussels Capital
272000,3970,APARTMENT,APARTMENT,AS_NEW,2,106.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Leopoldsburg,Limburg
420000,1000,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
299000,9041,APARTMENT,APARTMENT,AS_NEW,2,89.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
329000,8800,HOUSE,HOUSE,GOOD,3,172.0,0,1.0,0.0,315.0,3.0,0.0,0.0,Roeselare,Other
408691,1950,APARTMENT,SERVICE_FLAT,AS_NEW,1,71.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Kraainem,Flemish Brabant
279000,8560,HOUSE,HOUSE,AS_NEW,2,143.0,0,1.0,1.0,303.0,3.0,0.0,0.0,Wevelgem,Other
379000,1850,HOUSE,TOWN_HOUSE,TO_RENOVATE,3,165.0,0,0.0,1.0,310.0,3.0,0.0,0.0,Grimbergen,Flemish Brabant
320000,1853,APARTMENT,APARTMENT,AS_NEW,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Grimbergen,Flemish Brabant
215000,1000,APARTMENT,APARTMENT,GOOD,2,55.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
215000,4000,APARTMENT,APARTMENT,GOOD,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
315000,2600,APARTMENT,APARTMENT,GOOD,3,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
265000,2500,APARTMENT,APARTMENT,GOOD,2,100.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Lier,Antwerp
135000,6760,HOUSE,HOUSE,TO_RENOVATE,3,120.0,0,1.0,0.0,480.0,2.0,0.0,0.0,Virton,Luxembourg
265000,9600,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Renaix,East Flanders
690000,1420,APARTMENT,GROUND_FLOOR,GOOD,3,160.0,1,1.0,1.0,0.0,3.0,0.0,1.0,Braine-l'Alleud,Walloon Brabant
495000,8400,APARTMENT,APARTMENT,GOOD,3,150.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
250000,3840,HOUSE,HOUSE,GOOD,3,179.0,0,1.0,0.0,134.0,2.0,0.0,0.0,Borgloon,Limburg
335000,8430,APARTMENT,DUPLEX,GOOD,2,115.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Middelkerke,Other
179500,9660,HOUSE,HOUSE,TO_RENOVATE,4,186.0,0,0.0,0.0,739.0,2.0,0.0,0.0,Brakel,East Flanders
340000,1140,APARTMENT,APARTMENT,AS_NEW,2,78.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Evere,Brussels Capital
450000,2140,HOUSE,HOUSE,TO_BE_DONE_UP,3,215.0,0,1.0,1.0,140.0,3.0,0.0,0.0,Antwerpen,Antwerp
299000,9470,APARTMENT,APARTMENT,AS_NEW,3,120.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Denderleeuw,East Flanders
435000,2180,HOUSE,HOUSE,AS_NEW,3,142.0,1,1.0,0.0,195.0,2.0,0.0,0.0,Antwerpen,Antwerp
219000,2140,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp
829000,8620,APARTMENT,APARTMENT,GOOD,3,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Nieuwpoort,Other
170000,4430,HOUSE,HOUSE,GOOD,3,110.0,0,0.0,0.0,219.0,4.0,0.0,0.0,Ans,Liège
385500,9940,APARTMENT,APARTMENT,AS_NEW,3,145.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Evergem,East Flanders
320000,1050,APARTMENT,APARTMENT,GOOD,1,77.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital
289000,2650,APARTMENT,APARTMENT,JUST_RENOVATED,1,64.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Edegem,Antwerp
139000,9500,HOUSE,HOUSE,GOOD,3,92.0,0,0.0,0.0,38.0,2.0,0.0,0.0,Geraardsbergen,East Flanders
239000,3980,HOUSE,HOUSE,GOOD,3,119.0,0,1.0,0.0,357.0,3.0,0.0,0.0,Tessenderlo,Limburg
135000,9600,APARTMENT,APARTMENT,GOOD,2,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Renaix,East Flanders
169000,4100,APARTMENT,APARTMENT,GOOD,2,83.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Seraing,Liège
195000,9700,APARTMENT,APARTMENT,GOOD,2,121.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oudenaarde,East Flanders
399000,8000,HOUSE,HOUSE,AS_NEW,3,184.0,0,1.0,0.0,117.0,4.0,0.0,0.0,Brugge,Other
365000,8950,HOUSE,HOUSE,AS_NEW,3,150.0,0,0.0,0.0,286.0,3.0,0.0,0.0,Heuvelland,Other
168000,2000,APARTMENT,FLAT_STUDIO,GOOD,1,39.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
99000,4100,HOUSE,HOUSE,TO_RENOVATE,2,99.0,0,0.0,1.0,365.0,4.0,0.0,0.0,Seraing,Liège
330000,1082,APARTMENT,APARTMENT,AS_NEW,2,90.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Berchem-Sainte-Agathe,Brussels Capital
625000,3080,HOUSE,HOUSE,GOOD,4,225.0,0,0.0,1.0,683.0,4.0,0.0,0.0,Tervuren,Flemish Brabant
179000,2170,APARTMENT,APARTMENT,JUST_RENOVATED,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
145000,4020,APARTMENT,APARTMENT,TO_RENOVATE,2,81.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Liège,Liège
174000,1755,APARTMENT,LOFT,GOOD,1,101.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gooik,Flemish Brabant
234000,8400,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
275000,2600,APARTMENT,APARTMENT,GOOD,2,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
174000,2140,APARTMENT,APARTMENT,GOOD,1,64.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
351235,8670,HOUSE,HOUSE,GOOD,3,100.0,0,0.0,0.0,195.0,3.0,0.0,0.0,Koksijde,Other
405000,2350,APARTMENT,APARTMENT,GOOD,2,112.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Vosselaar,Antwerp
699000,9000,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,3,250.0,0,0.0,0.0,68.0,3.0,0.0,0.0,Gent,East Flanders
259000,2910,HOUSE,HOUSE,TO_RENOVATE,2,116.0,0,1.0,0.0,550.0,3.0,0.0,0.0,Essen,Antwerp
495000,3090,HOUSE,HOUSE,AS_NEW,3,183.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Overijse,Flemish Brabant
295000,8730,APARTMENT,DUPLEX,AS_NEW,2,125.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Beernem,Other
240000,8370,APARTMENT,APARTMENT,GOOD,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
259000,9160,APARTMENT,SERVICE_FLAT,GOOD,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Lokeren,East Flanders
193000,4000,APARTMENT,APARTMENT,AS_NEW,1,65.0,1,0.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège
129000,4040,APARTMENT,APARTMENT,GOOD,1,90.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Herstal,Liège
459000,9051,APARTMENT,APARTMENT,AS_NEW,2,108.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
215000,5500,APARTMENT,APARTMENT,JUST_RENOVATED,2,180.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Dinant,Namur
209000,9280,APARTMENT,APARTMENT,GOOD,2,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Lebbeke,East Flanders
299000,9000,APARTMENT,APARTMENT,GOOD,2,86.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
199000,4000,HOUSE,HOUSE,GOOD,4,149.0,0,1.0,1.0,243.0,2.0,0.0,0.0,Liège,Liège
485000,3350,HOUSE,HOUSE,AS_NEW,3,148.0,0,0.0,1.0,572.0,4.0,0.0,0.0,Linter,Other
295000,8370,APARTMENT,APARTMENT,GOOD,2,91.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
220000,6250,HOUSE,HOUSE,GOOD,2,111.0,0,0.0,0.0,299.0,3.0,0.0,0.0,Aiseau-Presles,Hainaut
379000,9940,HOUSE,HOUSE,AS_NEW,3,122.0,1,1.0,1.0,239.0,3.0,0.0,0.0,Evergem,East Flanders
449000,1731,APARTMENT,DUPLEX,AS_NEW,4,184.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Asse,Flemish Brabant
249900,4000,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,3,200.0,0,1.0,1.0,230.0,2.0,0.0,0.0,Liège,Liège
195000,6900,APARTMENT,APARTMENT,AS_NEW,2,111.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Marche-en-Famenne,Luxembourg
245000,3582,APARTMENT,APARTMENT,GOOD,1,77.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Beringen,Limburg
565000,1000,HOUSE,APARTMENT_BLOCK,AS_NEW,3,225.0,0,1.0,0.0,117.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
115000,8370,APARTMENT,APARTMENT,TO_RENOVATE,1,50.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
419000,2000,HOUSE,APARTMENT_BLOCK,TO_RESTORE,3,250.0,0,0.0,0.0,59.0,1.0,0.0,0.0,Antwerpen,Antwerp
145000,5500,APARTMENT,APARTMENT,GOOD,2,81.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Dinant,Namur
312500,8400,APARTMENT,APARTMENT,AS_NEW,3,106.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
279000,8940,HOUSE,HOUSE,GOOD,4,182.0,0,1.0,0.0,335.0,3.0,0.0,0.0,Wervik,Other
339000,2800,HOUSE,HOUSE,GOOD,4,123.0,0,1.0,0.0,109.0,2.0,0.0,0.0,Mechelen,Antwerp
309600,8510,HOUSE,HOUSE,GOOD,3,155.0,0,1.0,0.0,140.0,3.0,0.0,0.0,Kortrijk,Other
255000,9800,APARTMENT,APARTMENT,AS_NEW,1,61.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders
299000,2850,APARTMENT,APARTMENT,GOOD,3,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Boom,Antwerp
150000,7972,HOUSE,HOUSE,JUST_RENOVATED,2,125.0,0,0.0,1.0,389.0,4.0,0.0,0.0,Belœil,Hainaut
419000,9000,APARTMENT,APARTMENT,AS_NEW,3,140.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
750000,1970,HOUSE,VILLA,TO_RENOVATE,4,233.0,0,1.0,1.0,716.0,4.0,0.0,0.0,Wezembeek-Oppem,Flemish Brabant
275000,1150,APARTMENT,APARTMENT,GOOD,1,73.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital
389000,8301,APARTMENT,APARTMENT,GOOD,2,90.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
179645,8800,APARTMENT,APARTMENT,GOOD,2,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other
617000,9051,APARTMENT,APARTMENT,GOOD,3,154.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Gent,East Flanders
119000,8660,APARTMENT,APARTMENT,GOOD,1,62.0,0,0.0,0.0,0.0,2.0,0.0,1.0,De Panne,Other
229000,2150,APARTMENT,APARTMENT,GOOD,3,101.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Borsbeek,Antwerp
375000,2140,HOUSE,HOUSE,GOOD,3,124.0,0,1.0,1.0,164.0,2.0,0.0,0.0,Antwerpen,Antwerp
275000,5020,APARTMENT,GROUND_FLOOR,GOOD,2,100.0,1,1.0,1.0,0.0,2.0,0.0,0.0,Namur,Namur
539914,8500,HOUSE,HOUSE,GOOD,3,240.0,1,0.0,0.0,267.0,3.0,0.0,0.0,Kortrijk,Other
149000,9550,HOUSE,HOUSE,GOOD,3,135.0,0,0.0,0.0,398.0,2.0,0.0,0.0,Herzele,East Flanders
468000,3110,HOUSE,HOUSE,GOOD,3,160.0,0,0.0,1.0,490.0,3.0,0.0,0.0,Rotselaar,Flemish Brabant
360000,9000,HOUSE,HOUSE,GOOD,2,120.0,0,1.0,0.0,52.0,3.0,0.0,0.0,Gent,East Flanders
209000,6800,APARTMENT,APARTMENT,GOOD,3,78.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Libramont-Chevigny,Luxembourg
195000,1040,APARTMENT,APARTMENT,TO_RENOVATE,1,64.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Bruxelles,Brussels Capital
560000,1060,APARTMENT,DUPLEX,GOOD,2,141.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Saint-Gilles,Brussels Capital
765000,8300,APARTMENT,APARTMENT,AS_NEW,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
525000,6790,HOUSE,HOUSE,GOOD,4,200.0,0,1.0,0.0,187.0,4.0,0.0,0.0,Aubange,Luxembourg
535000,8300,APARTMENT,APARTMENT,GOOD,2,54.0,1,0.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
279000,3800,APARTMENT,APARTMENT,GOOD,1,74.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Sint-Truiden,Limburg
199000,4630,HOUSE,HOUSE,GOOD,3,130.0,0,0.0,1.0,115.0,2.0,0.0,0.0,Soumagne,Liège
805000,1150,APARTMENT,APARTMENT,AS_NEW,2,134.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital
427000,9230,HOUSE,HOUSE,AS_NEW,3,121.0,1,1.0,1.0,209.0,3.0,0.0,0.0,Wetteren,East Flanders
349000,4600,HOUSE,HOUSE,GOOD,3,150.0,0,1.0,1.0,490.0,2.0,0.0,0.0,Visé,Liège
189000,9550,HOUSE,HOUSE,TO_RENOVATE,2,114.0,0,1.0,0.0,240.0,3.0,0.0,0.0,Herzele,East Flanders
619000,9820,APARTMENT,APARTMENT,AS_NEW,2,130.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Merelbeke,East Flanders
269000,9000,APARTMENT,APARTMENT,GOOD,1,76.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
742000,2600,HOUSE,HOUSE,JUST_RENOVATED,4,244.0,0,1.0,0.0,125.0,2.0,0.0,0.0,Antwerpen,Antwerp
325000,1150,APARTMENT,APARTMENT,GOOD,2,100.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital
275000,9820,APARTMENT,APARTMENT,JUST_RENOVATED,1,62.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Merelbeke,East Flanders
310000,8420,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Haan,Other
225000,9000,APARTMENT,APARTMENT,GOOD,1,35.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
550000,2018,APARTMENT,APARTMENT,AS_NEW,4,200.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
179000,4890,APARTMENT,APARTMENT,GOOD,1,107.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Thimister-Clermont,Liège
595000,9931,HOUSE,HOUSE,GOOD,3,187.0,0,1.0,0.0,538.0,4.0,0.0,0.0,Lievegem,East Flanders
145000,7012,HOUSE,HOUSE,GOOD,2,114.0,0,1.0,1.0,370.0,2.0,0.0,0.0,Mons,Hainaut
235000,2150,APARTMENT,SERVICE_FLAT,AS_NEW,1,56.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Borsbeek,Antwerp
189000,1831,APARTMENT,APARTMENT,GOOD,1,67.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Machelen,Flemish Brabant
275000,9930,HOUSE,HOUSE,AS_NEW,2,270.0,0,1.0,1.0,210.0,2.0,0.0,0.0,Lievegem,East Flanders
495000,1090,HOUSE,HOUSE,TO_BE_DONE_UP,2,176.0,0,1.0,0.0,158.0,2.0,0.0,0.0,Jette,Brussels Capital
599000,1200,APARTMENT,PENTHOUSE,AS_NEW,3,139.0,1,1.0,0.0,0.0,3.0,0.0,0.0,Woluwe-Saint-Lambert,Brussels Capital
260000,7000,APARTMENT,APARTMENT,GOOD,2,87.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Mons,Hainaut
385000,1340,APARTMENT,APARTMENT,AS_NEW,2,117.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Ottignies-Louvain-la-Neuve,Walloon Brabant
240000,9550,HOUSE,HOUSE,TO_RENOVATE,3,188.0,1,1.0,1.0,300.0,2.0,0.0,0.0,Herzele,East Flanders
189000,9050,APARTMENT,APARTMENT,GOOD,1,74.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
289000,2640,APARTMENT,APARTMENT,AS_NEW,2,95.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Mortsel,Antwerp
255000,2600,APARTMENT,APARTMENT,AS_NEW,3,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
189000,9600,HOUSE,HOUSE,GOOD,3,240.0,0,1.0,0.0,260.0,2.0,0.0,0.0,Renaix,East Flanders
495000,1180,APARTMENT,APARTMENT,JUST_RENOVATED,3,111.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Uccle,Brussels Capital
160000,5370,HOUSE,HOUSE,TO_RENOVATE,4,205.0,0,0.0,1.0,743.0,2.0,0.0,0.0,Havelange,Namur
369500,8870,HOUSE,HOUSE,TO_BE_DONE_UP,3,213.0,0,0.0,0.0,698.0,3.0,0.0,0.0,Izegem,Other
110000,9700,HOUSE,HOUSE,TO_RENOVATE,4,100.0,0,1.0,0.0,180.0,2.0,0.0,0.0,Oudenaarde,East Flanders
449000,9041,HOUSE,HOUSE,JUST_RENOVATED,3,131.0,0,0.0,0.0,664.0,3.0,0.0,0.0,Gent,East Flanders
179000,5100,APARTMENT,APARTMENT,AS_NEW,1,60.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Namur,Namur
119990,5543,HOUSE,HOUSE,TO_BE_DONE_UP,2,107.0,0,0.0,1.0,337.0,3.0,0.0,0.0,Hastière,Namur
315000,1080,APARTMENT,PENTHOUSE,GOOD,3,136.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital
337500,8460,APARTMENT,APARTMENT,AS_NEW,2,93.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Oudenburg,Other
249000,9620,HOUSE,HOUSE,TO_RENOVATE,4,212.0,0,1.0,0.0,310.0,2.0,0.0,0.0,Zottegem,East Flanders
402380,2490,APARTMENT,PENTHOUSE,GOOD,3,126.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Balen,Antwerp
461300,9000,APARTMENT,GROUND_FLOOR,AS_NEW,2,114.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
180000,1030,APARTMENT,FLAT_STUDIO,GOOD,1,41.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital
469000,1400,HOUSE,TOWN_HOUSE,GOOD,3,205.0,1,0.0,0.0,383.0,2.0,0.0,0.0,Nivelles,Walloon Brabant
425000,1080,HOUSE,HOUSE,TO_RENOVATE,4,166.0,0,1.0,0.0,63.0,2.0,0.0,0.0,Molenbeek-Saint-Jean,Brussels Capital
249500,4218,HOUSE,HOUSE,GOOD,2,90.0,0,1.0,1.0,666.0,4.0,0.0,0.0,Héron,Other
580000,8300,APARTMENT,APARTMENT,AS_NEW,2,67.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
699000,8300,APARTMENT,DUPLEX,AS_NEW,4,129.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
